thread_id,user_id,msg_id,time,msg
1746024,273703,7,2019-11-22 22:08:40,射落海同支持保皇當選，送資源比中共係冇分別 :o)投白票同支持中共係冇分別 :o):o):o) 咪撚 on9 啦 :o)只有投泛民對家先係真正邊緣化中共 :o) 樓主收皮 #ng#
1745783,134925,415,2019-11-22 22:04:40,咁販民係仆街架啦，不過建制派仲仆街，咁唯有含淚好過白票架[sosad]
1745783,52751,411,2019-11-22 22:00:22,樓主用天琦做例子講得幾好又唔見你用熱狗論証下？BTW 支持思考過先投，同路人一票不投建制不投白票
1745110,206971,287,2019-11-22 21:59:37,呢度好奇怪，叫你唔好當投票係公投，然後就會有人責怪你咁係投白票。。。。 中間個logic去咗邊。。。。可惜既係，當年叫你五區公投，就啋你都傻。。。。
1745885,275648,51,2019-11-22 21:55:59,"趁住今次區選大敗建制，令外國見到五大訴求先係五大訴求本來唔難，但如果係因為大家認為泛民唔夠支持勇武而連票都唔投，甚至反投建制...外國人好難會留意每個人背後投白票嘅理念，只會見到建制贏，亦等如""香港人都覺得止暴制亂比五大訴求重要"""
1745998,49979,2,2019-11-22 21:52:23,真係唔明投白票d人諗咩係咪嫌面前個障礙未夠大
1745205,23160,63,2019-11-22 21:48:38,打撚到仆街淨係諗住選票係仆街但叫人白票果班咪又係一樣縮係老母個閪到指指點點當睇戲真係做有建設既野既人只會諗點幫手:)
1745998,47091,1,2019-11-22 21:48:15,每投一票泛民 對家要兩票追返每投一票白票 等於送對家一票無論你幾唔認同泛民 建制都係[red]共同敵人[/red]請利用你手上嘅一票 踢走建制*不適用於有本土嘅選區
1745205,133412,62,2019-11-22 21:44:51,投白票射落海，需要減到建制票，減唔到，只會變相增加建制票率#cn##cn##cn#
1745881,273703,19,2019-11-22 21:43:21,射落海同支持保皇當選，送資源比中共係冇分別 :o) 投白票同支持中共係冇分別 :o):o):o) 咪撚 on9 啦 :o)
1745783,12019,403,2019-11-22 21:42:06,我唔係你口中既飯民狗我淨係唔見到班建制仆制藍屍姐不過我真係R撚晒頭為左啖氣 投白票真係有用?唔係叫你話唔投本土1VS1 都要投白票係咩玩法?
1745546,83989,372,2019-11-22 21:41:47,啲人叫人投白票/唔投都係cls抗爭都投票唔可以一齊做？ 你要推倒政權 咁你推緊個陣增加自己既本錢唔得？
1745967,27451,2,2019-11-22 21:35:25,成個連登都係隱性五毛洗版叫人投白票[sosad][sosad]
1745783,22387,385,2019-11-22 21:34:27,你呢篇文會令一部分人真係投白票（總有人睇到真係唔想含）增加建制勝率大約係咁
1745456,37869,878,2019-11-22 21:29:29,佢係都要賦予「焦土」呢兩隻字同當年提出「焦土」唔同的意義邊有得拗贏佢[sosad]佢主張焦土我意義就係投建制／白票唔咁做就唔係焦土但明明當年的意義唔係咁
1745456,297241,865,2019-11-22 21:22:09,唔緊要但唔該焦土派就焦土到底唔好一有自己友參選就唔投白票保皇
1745783,12019,343,2019-11-22 21:15:36,依家個重點係收建制派皮投白票係無任何作用都係個句有本土就投本土依家係咪要有票都要射落大海益建制?
1745914,294,16,2019-11-22 21:10:32,其實應該無一區無泛民or熱狗所以一定唔會白票叫人投白票都係[photo][photo]
1745783,12019,333,2019-11-22 21:10:29,有本土梗係投本土啦咁如果淨係得建制同泛民兩個你揀咁你係咪要投白票?
1745914,205043,15,2019-11-22 21:08:53,投白票=助攻獻世派自己諗
1745931,99701,1,2019-11-22 21:08:04,"我自己都睇咗廿幾卅個唔同傳媒(eg港台商台now)嘅區選論壇[size=6][red][b]保皇黨一次都無參與過同時缺席論壇嘅亦只有保皇黨[/b][/red][/size=6]即係代表佢哋勝券在握,唔需要靠公共廣播/傳媒做呢種宣傳你哋諗諗再加上一車車老嘢、種票、換票箱邊個仲要話焦土/白票/投對家#pointing#pig"
1745456,37869,846,2019-11-22 21:05:59,1.有本土投本土 冇本土投白票或唔投投建制都屬於焦土總之就唔會投泛民2.歷史就係咁[sosad]當年焦土的意義就係咁冇得解
1745456,221265,840,2019-11-22 21:01:29,大家諗下大家堅持咗咁耐不割蓆不篤灰依家竟然有班仆街又用返5年前啲分化技倆叫人射落海 白票 投建制？仲要有689 fb 加持大家都應該知乜事啦下
1745783,276625,319,2019-11-22 21:00:34,有得投本土你估我唔想有得投本土就本土 冇得投 得泛民同保皇唔通我白票益保皇
1745110,291065,278,2019-11-22 20:59:09,"公唔公投冇所謂,但白票/建制就係on9"
1745205,336986,61,2019-11-22 20:57:39,建制d 票其實fix 死左係甘多廢老藍絲投白票同上次低投票率有咩分別唔投都係益左建制點都要投泛民 有一票多一個機會#point1#lm2
1745912,221265,1,2019-11-22 20:56:05,成日叫人射落海  白票  有啲仲話投保皇攬炒我吊晒你哋老母依家想做吳三桂引中共入關呀？咁撚多仆街保皇之前撐警  撐逃犯條例 撐蒙面法 你哋班受薪分化撚叫人投佢哋？大家用下腦都知邊個係大仆街啦！
1745783,12019,304,2019-11-22 20:55:03,投白票>幫建制你諗你
1745110,38523,275,2019-11-22 20:50:13,你去問佢地本人囉[sosad]唔講保皇狗打手叫人投白票你又來問連登仔咩[sosad]
1745205,113000,60,2019-11-22 20:48:59,白票撚根本建制2.0黎係有心咪自己走去選囉睇下有冇人選
1745614,251265,724,2019-11-22 20:44:26,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1745456,297241,817,2019-11-22 20:44:26,"痴線焦土最基本原則, 就係不要將資源留給敵人if 飯民=建制=敵人, then 無論你投建制泛民定白票, 資源都係益咗敵人咁焦條毛呀?最基本概念都未攪清"
1745783,2360,276,2019-11-22 20:43:32,我就覺得本土同泛民都係非建制而香港人比較容易接受到 就係因為冇晒本土 所以更加要投泛民 唔通你叫人投建制or白票射落海 呢樣唔係焦土 係on9#heard#pig#heard#pig
1745205,251265,55,2019-11-22 20:43:28,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1745205,158242,54,2019-11-22 20:42:42,真係唔該大家唔好投白票#cry#dog
1745883,329239,1,2019-11-22 20:41:31,24.11唔好投白票，再講咩人血饅頭你就係仆佳亍。
1745881,77788,1,2019-11-22 20:40:48,成日有人話本土派係私怨行先，搞分化，唔顧大局係鬼係共諜。你睇返10年前新聞就知（[url]https://zh.wikipedia.org/wiki/%E4%BA%94%E5%8D%80%E7%B8%BD%E8%BE%AD[/url]），其實民主黨先係主動割蓆嗰個。明明係大好機會展現爭取真普選民意，但因為民主黨杯葛公投，投票率不足20%慘淡收場。佢哋唔想搞公投，唔想向中共顯示反抗嘅意慾（公投係直接民主最終極呈現，爭取民主嘅人點解會反公投？），想「又傾又砌」。當年公民黨余若薇同特首曾蔭權電視辯論，一句「寧願原地踏步，都唔想行差踏錯」擲地有聲。我以為堅拒假民主政改已成共識，結果不足半年內，民主黨同民協走入中聯辦進行密室談判，換取咗「超級區議員」返嚟（[url]https://www.inmediahk.net/node/1034568[/url]：學民思潮15年嘅投稿叫佢哋做「投降民主派」，當時雨革完咗，大家擔心民主黨又想談判爭取8.31框架下嘅所謂「白票守尾門」方案）「超級區議員」嘅得益者係邊個？當然係民主黨，因為佢哋區議員數目最多，可以提名至少2個黨員競逐立法會。淨低一個位之前屬於馮檢基（老而不退，搞散民協，九西補選故意攬炒），而家就屬於梁耀忠（讓咗主席位畀梁君彦，7.1擋住手足衝立法會）。根據梁天琦新東補選一役，本土派有15%民意，點解冇份？除非民主黨承諾讓一個位畀本土派去競選超區，我諗唔到咩理由本土派要含淚撐泛民。因為被出賣，所以先咁抗拒含淚。總之民主黨我一定唔會投，公民黨我而家都要考慮下（余若薇淡出，毛孟靜退黨，3年前關鍵一席）。我慶幸自己嗰區係素人。[size=6][red]肯定又會有泛民打手瘋狂洗板，話我搞分化係五毛，但歷史教訓我哋唔應該忘記。[/red][/size=6]P.S. 有人話今次區選係對泛民既最後通牒（[url]https://lihkg.com/thread/1745715/page/1[/url]），不過對我嚟講，最後通牒嘅時機一早已經過咗。然後又有人老屈2016立法會選舉焦土派益咗建制（[url]https://lihkg.com/thread/1745456/page/1[/url]），居然仲有2000正評，明明當年5區都有本土派代表，冇人提倡要射落海，而非建制議席數目亦係多年來最高，最後只係衰喺DQ手上。
1745783,272202,272,2019-11-22 20:39:26,投泛民又好本土都好唔好白票/建制/偽黃就得有啲區係要含淚投冇咁臭嘅屎真係冇辦法
1745783,1230,268,2019-11-22 20:38:13,叫投白票果班都唔知係咪鬼黎
1745783,312332,265,2019-11-22 20:37:40,投建制派=政府岩投泛民=起碼唔等於政府岩投獨立=起碼唔等於政府岩投白票棄票=比機會建制派贏你想講政府岩，定寧願立場不明，唔比政府有位入?[red]你唔係咁天真以為對手贏左，佢地唔會講呢次係公投，公道自在人心咁on9掛[/red]
1745783,122391,264,2019-11-22 20:37:09,你誤會左或者我講得唔好我無話投白票我只係想講自己見到部分素人有嘅問題就算打住獨派，都應該要落力去宣傳如果你話得獨派vs建制，咁當然投獨派但如果果區有泛民，唔係話你話自己獨立就說服到人投你我完全唔識你，你話你獨立就投你？
1745783,5843,262,2019-11-22 20:36:59,問題就嚟喇，如果有人支持反送中但投白票，咁你又屌到佢仆街咁你係咪都分化同割席呢？
1745456,242036,809,2019-11-22 20:34:19,早幾年點投點焦土可以先唔理但係今年呢幾個月要醒嘅人已經醒左陣營已經分得好清楚出面嘅風仲有人係度吹焦土白票我諗唔明今次抗爭可以咁大聲勢好大原因係因為connect左建制以外嘅大部份人而大家不割不分化要贏唔係應該團結對抗外敵先咩？有本土投本土無本土投泛民但無可能係焦土同白票掛？今年咁多新選民登記就係大家想打低蛇齋餅糭掌心雷唔係話泛民一定唔賣港但至少唔會同建制班人一樣做橡皮圖章港共政府想過乜就同意啲乜
1745835,251265,66,2019-11-22 20:33:45,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1745395,251265,34,2019-11-22 20:33:34,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1745783,312332,248,2019-11-22 20:33:00,投建制派=政府岩投泛民=起碼唔等於政府岩投獨立=起碼唔等於政府岩投白票棄票=比機會建制派贏[size=4]你想講政府岩，定寧願立場不明，唔比政府有位入?[/size=4]
1745854,251265,6,2019-11-22 20:32:24,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1745847,251265,15,2019-11-22 20:32:10,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1744787,251265,205,2019-11-22 20:31:45,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1742188,251265,436,2019-11-22 20:31:16,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1745762,251265,3,2019-11-22 20:30:48,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1745862,251265,2,2019-11-22 20:30:31,企圖抹黑民主派，呼籲手足投白票一律視為共諜。
1743110,251265,15,2019-11-22 20:30:19,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745783,4931,209,2019-11-22 20:23:15,樓主有叫人投白票？樓主鼓勵投本土 -》 泛民
1745783,188411,207,2019-11-22 20:21:42,巴打，我好明白，經過中大理大一役，決定投白票
1745783,106851,201,2019-11-22 20:20:56,本土>泛民>白票>建制共識嚟喎
1745848,40667,1,2019-11-22 20:19:14,[size=4]大家依家個時候點會討論同泛民要割又投白票又剩？！大家今次區選可摸耳支持泛民 拎左區議會 先再討論下一步呀[/size=4]
1745456,126329,792,2019-11-22 20:18:11,我唔會好似你地咁多廢話去為自己之前既錯誤 我好撚簡單 任何對建制不利既我都會去做 但投廢票 白票 甚至投佢地都唔會對佢地造成不利 甚至係有利 呢個就係焦土撚不斷spin都不願承認一個事實
1745761,46148,11,2019-11-22 20:17:11,投建制 你食屎投白票=投建制 你食屎投飯民 你食屎 但建制食埋一份投真手足唔洗食 建制食屎
1745456,72344,788,2019-11-22 20:16:49,我見到係熱狗番舊帳先 成班人番晒14年d舊帳 拎番以前舊po d source吹晒雞叫人投白票 投民建聯 我冇意講其他本土 總之都係果句 贏就一齊贏 大家同一條船人放心 輸左唔會賴你地 因為輸就一齊輸
1745707,265233,38,2019-11-22 20:12:03,[size=6]一票不投建制派 勿做白票撚 [/size=6]
1745783,334812,137,2019-11-22 20:07:21,投得票都成年人 大個仔大個女 盡下公民責任 做下功課 了解比較下候選人背景 再投啦唔係某人講兩句係鬼𠝹票 然後就唔投/白票如果你本身唔想投個個人就唔會存在𠝹票依樣野利 16年從來冇諗住投關鍵一席 投左天琦
1743348,251265,50,2019-11-22 20:07:05,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745834,41342,1,2019-11-22 20:06:30,1. 唔好投廢票或白票我知唔少人話唔可以跟政府區選個制度玩投白票或廢票都可以顯示自己既立場仲可以透過呢啲票數凸顯對政制既失望同埋令當選既人無認受性但留意一點無認受性還無認受性對家既拎到既資源唔會同佢既認受性有掛勾即係你知我知佢係垃圾 但仍然佢係可以舐盡資源2. 唔好唔投泛民即使你知我知 泛民賣港人 有投過棄權咁多年投佢地無用  唔通今次投佢地有用咩？但要知既係  建制贏咗 對我地更加無好處我知大家要含淚投 但含淚既背後 係咪真係有得揀先？我見好多都係兩個候選人 一泛民一建制咁選而有啲三個候選人有多一個揀  我無意見 亦唔想叫大家含淚但得兩個候選人揀的話  你淚流成河都要投泛民因為政局有改變 大家先會繼續有出路假設當多泛民當選  首先會知佢地至少某立場都會照住港人角度去諗 而亦當佢地做得勢 及後做得衰  咁到時起碼會諗 「大家要改變模式」  香港既出路先唔會去到無限loop所以請大家齊心地支持自己人 先屌走建制派其他既問題係後話！
1745783,63331,128,2019-11-22 20:06:26,問題係香港依家無民主仲係爭取緊民主投票一定只可以投幫到香港爭取民主既人所以我話投建制白票廢票都唔得呢三樣都係負面效果
1745825,251265,7,2019-11-22 20:06:16,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745678,310966,26,2019-11-22 20:04:49,要提早出 勿白票
1745783,199811,108,2019-11-22 20:04:48,投白票 咪姐係益保皇黨xx(xx(如果有啲區係有素人嘅緊係投素人先但冇個啲都要照投泛民喇我住個區得保皇同泛民兩個件保皇做咗4屆都係嚟呃飯食點都要去投票 踢走件保皇
1745825,251265,5,2019-11-22 20:04:21,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745793,251265,10,2019-11-22 20:03:51,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745825,16534,1,2019-11-22 20:01:40,"[red][size=6]1. 全民根據[url]https://vote4.hk/[/url]投票[/size=6][/red]39萬新增選民，唔投既話你登記黎做咩 送埋指南話你知應該投邊個 [red][red][size=6]2. 不會投白票[/size=6][/red][/red]泛民係pk 但我地今次唔係要泛民贏，係要建制輸 [red][size=6]3. 投票站內指定位置蓋好印，吹乾，對摺，先離開蓋印範圍[/size=6][/red]保證選票完好無缺及有效，同時無人睇到你投左咩 [red][size=6]4. 沒有dress code，全民街坊裝[/size=6][/red]區選用票表達自己意見就足夠，帶口罩仲有機會比守票站嘅popo用禁蒙面法拉 [red][size=6]5. 不會主動挑釁守票站警員[/size=6][/red]政府已經講明當日每個票站都會有2個full gear green object 大家要明白每次投票本身都會有警員守，著唔著綠色衫 no big deal 當佢透明就得 [red][size=6]6. 主動做票站外調查，並表示已投建制[/size=6][/red]投完總會有人拎住ipad問你投左咩 九成九係建制派既民調，係佢地下年立法會選舉配票用 影響建制配票，你我有責 [red][size=6]7. 對票站職員有禮貌[/size=6][/red]雖然大部份票站職員都係公務員廢中廢老 但冇需要出言相惡，我地係文明有禮既人 你玩野佢搞到你變廢票仲更加冇意思 [red][size=6]8. 選舉完結後到票站監票[/size=6][/red]監察點票，你我有責  現實： 區議會選舉現時建制佔7成4議席 大家要明白今次國家機器一定會全開，投票率會創新高 泛民／素人合共取得過半議席機會係近乎零 但如果建制變到只得返6成議席，已經係一個非常好既結果區選唔同立法會選舉，並非行比例代表制 玩法好簡單 只有一個贏家，最多票就贏 希望大家唔好分薄票源 All in一個候選人就得[red][size=6]光復香港，時代革命1124會係呢幾個月最和平既weekend[/size=6][/red]"
1745205,46148,34,2019-11-22 20:01:39,投建制 你食屎投白票=投建制 你食屎投飯民 你食屎 但建制食埋一份投真手足唔洗食 建制食屎咁你想投咩
1745381,251265,403,2019-11-22 20:00:41,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745783,35560,77,2019-11-22 20:00:05,我打機個group 仲有人講緊要投白票屌
1745205,133412,32,2019-11-22 19:59:52,遊戲規則係此消彼長，投白票射落海係自消，對面無消，等於彼長。投白票射落海，只要彼長，要抵消個效果，一換一或更多，才是效果。
1745465,293815,94,2019-11-22 19:59:37,每人都要拉返自己既家人或朋友去投，投白票/投廢票等於益建制
1745820,321663,1,2019-11-22 19:59:10,[size=6]全部連仔由今日起，日夜出post 到星期日晚，務求一打開連登所有Post 都要見到叫人出嚟投票！[size=4]要令全部五毛收皮，不分化仲之唔投保皇黨，唔投白票贏左星期日呢場仗先[/size=4][img]https://na.cx/i/WJcx1Nv.jpg[/img]
1738875,251265,653,2019-11-22 19:58:58,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1744973,251265,838,2019-11-22 19:58:47,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745812,94502,2,2019-11-22 19:58:44,白票撚死全家
1745819,251265,2,2019-11-22 19:58:20,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1743989,251265,784,2019-11-22 19:57:43,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745456,48026,753,2019-11-22 19:57:43,真嬲到有一秒真係想投白票 #argue#pig
1743823,251265,106,2019-11-22 19:57:32,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745452,251265,9,2019-11-22 19:56:38,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745783,19527,61,2019-11-22 19:56:36,樓主幾時有叫過人投白票？:o):o)
1745452,4917,8,2019-11-22 19:56:14,嗰D唔係焦土派，而係熱狗熱狗每逢選舉前就會出現，過去幾次選舉都係，又要派人𠝹票，又要叫人投白票，總之就係要保皇狗贏
1745783,63331,56,2019-11-22 19:56:03,總之一定要出黎投唔好投比建制白票廢票就得大家公平競爭對付共同敵人就得呢d咪係民主政制既精神
1745569,251265,7,2019-11-22 19:56:02,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745223,251265,50,2019-11-22 19:55:33,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745250,251265,242,2019-11-22 19:55:22,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745783,201110,54,2019-11-22 19:55:18,係講緊寧願投廢票/白票/建制都唔投泛民個啲先係鬼。投本土唔投泛民嘅從來都冇問題，唔好再on9啦。
1745205,57513,30,2019-11-22 19:54:46,白票撚比我屌左幾年都唔收皮
1745205,133412,28,2019-11-22 19:53:29,白票或射落海，係一個選擇，但建議可以一換一或更多，減低鐵票，做唔到，就自消彼長，浪費了自己一票。
1745783,254383,40,2019-11-22 19:52:40,今時唔同往日:o)我都係投天琦，白票撚醒下啦
1745205,265512,24,2019-11-22 19:51:51,白票或射落海全部當作藍絲建制派論！
1745205,158645,23,2019-11-22 19:51:27,寧投白票不投熱狗
1745686,251265,233,2019-11-22 19:50:16,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745621,251265,117,2019-11-22 19:49:27,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745447,251265,612,2019-11-22 19:49:17,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745456,251265,728,2019-11-22 19:45:25,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745608,251265,160,2019-11-22 19:45:10,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745465,251265,91,2019-11-22 19:44:51,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745765,251265,5,2019-11-22 19:44:30,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745707,265512,31,2019-11-22 19:44:10,叫人投白票射落海通通是藍絲建制派無誤！
1744374,251265,1100,2019-11-22 19:43:49,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745280,251265,13,2019-11-22 19:43:31,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745783,251265,9,2019-11-22 19:43:07,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745731,251265,16,2019-11-22 19:42:46,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745546,251265,333,2019-11-22 19:42:31,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745707,240935,29,2019-11-22 19:42:22,投硬完全唔明點解要人投白票明知道最大既敵人係建制，都可以小學雞叫人唔好投泛民，泛民係仆街，但我哋以家當務之急係要踢走建制
1745657,251265,24,2019-11-22 19:42:19,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1743721,251265,764,2019-11-22 19:42:08,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1743989,251265,780,2019-11-22 19:41:57,企圖抹黑民主派，呼籲手足投白票一律視為共諜
1745485,335967,5,2019-11-22 19:41:21,越多白票，共狗要贏嘅得票率又少d:-(:-(
1745456,50931,715,2019-11-22 19:40:59,班仆街糾察隊出聲先，要人票仲串撚柒柒咁，你咁信個制度又有險可守我投白票犯法？#sowhat#pig
1745546,9747,326,2019-11-22 19:40:42,不停分化叫人投白票講真仲仆街過班藍絲xx(xx(
1745456,59818,712,2019-11-22 19:40:26,樓主如果就咁叫人星期日唔好白票 含住先架話都冇乜問題係要攞返16年本土派焦土（事實上18年補選焦土先work)黎屌就分明撩交嗌
1745205,266654,16,2019-11-22 19:37:35,都係果句如果個區無本土派好似我個區咁a，投畀建制b，投畀泛民c，投白票d，投廢票e，係屋企打丁f， 攻擊票站你教我點揀?
1745546,279625,320,2019-11-22 19:36:38,投白票，中立撚！嗰邊打死人，叫緊救命，你一句我中立，兩邊都唔幫，等同殺人犯同謀，可以直接拖出去扔落海！
1745456,126329,694,2019-11-22 19:35:36,又資源論 今時今日仲覺得班友入議會既錢係用黎幫抗爭者 你都係算撚數投返白票把啦:o)
1745734,46148,13,2019-11-22 19:35:16,1.投建制 你食屎投白票=投建制 你食屎投飯民 你食屎 但建制食埋一份投真手足唔洗食 建制食屎2. 以前選舉焦土引發送中令到而家香港人覺醒所以而家已經冇焦土可言因為啲土已經喺人地度對港豬嚟講佢唔Care對共狗嚟講多謝你送地畀佢 大把錢補地養更多豬所以而家要做嘅係主動打返啲地返嚟3.如何你想焦土覺醒港豬藍絲唔該係深藍區引狗放TG 咁樣仲快題外如果講焦土，而家打緊焦土嘅戰線係Poly U法案過左 只係喺自己地池放滿炸藥 只要共狗明攻入嚟 就會引爆－>香港人同共狗攬炒
1745785,150912,1,2019-11-22 19:35:09,依幾個月打生打死到頭來原來係為左一個區區一個區選再用區選黎選小圈子特首話乜撚野當初曾俊華選到就唔撚洗搞到今日咁#:)#lme如果係咁早響丫香港人打黎把撚咩明知制度唔公平 冇可能做到唔去打爛佢而係去搏命迎合我係中共真係笑三聲你班撚樣真係俾我見到咩叫人性醜惡侮辱選舉Btw區選點投本身要人教已經好可悲原本係市政局做的野 而家推返俾人民自己搞有冇利益輸送果d不在話下俾d free rider鳩叫幾個五大訴求口號  又冇具體服務果d搏入去人地會做咩去服務街坊你完全唔撚理我當首先建制唔投但其他垃圾得句五大投求口號果d你選左d垃垃圾人入去受的只係你自己仲有你老母你老豆同你鄰居利身 我果區會白票#:)#lme起碼我對得起自己良心
1745205,123274,15,2019-11-22 19:34:50,投白票同間接投建制派有咩分別
1745546,173552,316,2019-11-22 19:34:27,同意啊投白票=支持建制
1745546,86675,314,2019-11-22 19:33:15,投白票咪姐等同投親中派
1745205,133412,14,2019-11-22 19:33:00,要投白票射落海，請諗計令到建制其中一票也是白票射海。若出現此消彼長，可能落得民氣急降嘅後果。
1745707,39022,25,2019-11-22 19:26:35,票係你嘅權力 棄票啫係放棄你嘅權力咁點解當初你唔報名參選出力?真奇怪叫人投白票嘅真係理解不能
1745465,42536,83,2019-11-22 19:26:33,唔係講笑，建制真係好出力啲假獨立呢排多咗好多義工同宣傳單張但係啲style好明顯係同民建聯工聯會同一出品佢哋依加係出盡資源箍票淨係見呢幾日狂出啲白票post私怨post就知區選雖然唔係final game，只係呢個運動嘅其中一仗，但係同其他戰役一樣絕對唔可以鬆懈
1745456,23993,665,2019-11-22 19:26:06,[size=6][b]明明飯民自己協調唔掂係度爭票結果攬炒 仲有濕鳩雷動同正苦eq都畀你兜到係白票廢票害嘅喂呀哥食相唔好咁難睇好冇呀已經畀晒面冇叫人拒絕含撚㗎啦仲想點呀[/b][/size=6]
1745205,14494,6,2019-11-22 19:23:53,點解焦土派次次都淨係上連登叫人投白票藍絲谷係冇聽過呢種講法[sosad]
1745635,40862,89,2019-11-22 19:23:36,輸左區選，反彈會更大。到時我會食返白票同建制票撚花生:-[
1745546,41771,288,2019-11-22 19:21:58,[size=6][b][red]而家係非常時期，大家槍口一致對外[/red][/b][/size=6]就算各位幾唔妥泛民都好，都唔好白票益建制泛民往績雖然唔好，但畢竟都算同路人，就算無得揀都唔好投建制或白票。今次嘅結果會影響國際社會對香港示威嘅睇法。輸左，我地就對唔住所犧牲左嘅手足#wail#pig#drum#pig#drum#pig#drum#pig
1745205,133412,5,2019-11-22 19:21:23,當想美國通過香港人權及民主法案，但單議席單票制嘅選舉就推廣投白票射落海[yipes][yipes][yipes][yipes]
1745546,297112,283,2019-11-22 19:19:51,你講到咁極端  ………咁阻手足入立會去錯，咁你覺得錯到要投白票未？
1745205,5220,3,2019-11-22 19:19:06,原來叫人登記做選民係為咗投白票#heard#pig
1745456,214090,654,2019-11-22 19:18:59,正常選舉都一定有白票，而且個結果係超區同四區尾席都係非建制，只有新西係何夭，證明即使有人焦土都冇成功。
1745277,86509,168,2019-11-22 19:13:43,投白票廢票唔投票=五毛無分別#kill#pig不如認咗自己係藍算啦
1745546,265512,274,2019-11-22 19:12:28,投白票益對家？#shocking#pig#shocking#pig
1745456,51411,627,2019-11-22 19:10:45,2016年超區+直選有10萬張白票#oh#
1745734,38546,1,2019-11-22 19:10:30,唔知唔俾焦土，但係投對家投白票絕非焦土。[img]https://na.cx/i/PzjwxEC.png[/img][img]https://na.cx/i/wTm65ZC.png[/img]
1745209,131157,496,2019-11-22 19:10:20,我會投白票
1745456,35604,616,2019-11-22 19:06:23,你望下當年班泛民老鬼做過啲咩就明點解要焦土同埋唔好賴白票射落海，嗰啲票數多極有限怪就怪自己傾唔掂票夾硬撞區+雷動炒車自己攞嚟架賴得就賴xx([img]https://na.cx/i/ZGXRxDe.png[/img]
1745723,231640,1,2019-11-22 19:05:06,"[member]屌你老母大量[size=5]五毛分化撚[/size=5]叫人投白票都唔好投泛民?[size=6][pink]各位要認清目標, 踢走建制![/pink][/size=6][/member]"
1745707,46148,18,2019-11-22 19:03:54,投建制 你食屎投白票=投建制 你食屎投飯民 你食屎 但建制食埋一份投真手足唔洗食 建制食屎咁你想投咩
1745715,135390,4,2019-11-22 19:03:45,又焦土?又白票?
1745707,124045,15,2019-11-22 19:02:51,幫手推上去唔好中五毛三毛白票/射落海計要白票要射落海既係無腦藍絲
1745277,70195,164,2019-11-22 19:02:31,記住區選咁多年都係建制黑箱作業民意一直冇逆轉，盡力投得唔好白票浪費
1745707,124045,12,2019-11-22 19:01:40,有票唔用到你連上街權利都冇埋時你就會後悔當初白票
1745705,124101,5,2019-11-22 19:00:16,投廢票，白票既話冇人知會唔會被加工
1745707,124045,5,2019-11-22 18:58:54,投贏左 趕走建制派先再講投白票
1745456,51411,581,2019-11-22 18:58:47,我明明就係叫人唔好投白票 自己想投邊個自己揀#ng#前面啲人讚成就讚成  反對就反對 一直都理性討論去到10頁打後黎左班痴線佬搞事 嘈大交就話我開分化post:o)
