thread_id,user_id,msg_id,time,date,msg,opinion
1744374,53675,885,2019-11-22 12:57:08,2019-11-22,你肯答未呀？ 投建制或白票點樣可以有攬炒效果呀？ 諗咗成個上午都仲未諗到點答呀？,0
1743721,53675,679,2019-11-22 12:24:58,2019-11-22,大家要記住 投白票=放生建制保皇狗https://lih.kg/1744771- 分享自 LIHKG 討論區係人都知一到選舉前啲分化同帶風向五毛就會出曬嚟 轆過幾個選舉po啲仆街有兩大理據1 民主派出賣港人 一票不投民主派2 唔係要焦土嘅咩 焦土就係投白票我想同大家講 今次選舉我哋目的只有一個 [size=6][red]不求民主派贏，只求建制派輸！[/red][/size=6][red][size=5]大家手上有票唔用 人哋建制派就已經計好曬票 投白票必然唔係焦土而係放生建制派呢一點其實顯然易見 所以三毛同熱狗真係好易分得出 [/size=5][/red]星期日可以話係藍絲最團結嘅一日 所以 我誠心懇請咁多位手足 大家可以同仇敵愾 槍口對外 目標一致咁 先踢走保皇黨 後而整頓內在 多謝各位光復香港 時代革命 五大訴求 缺一不可,0
1744991,268178,12,2019-11-22 12:24:58,2019-11-22,投白票真係on9 俾你爭取到雙普選都冇用 到時都會係建制贏xx(,2
1744600,63192,5,2019-11-22 12:12:49,2019-11-22,勁多分化撚，白票或不作為咪繼續建制當選。呢屆你啲錢唔只被批曬去１７億天價元朗小天橋、１０００萬公廁。３００億整一個告示牌都指日可待.....今次仲要勁多扮假獨立界票.....風向撚識玩啦,0
1744225,320078,128,2019-11-22 11:07:47,2019-11-22,其實要睇大家會唔會投白票/棄票一直都係輸呢D,0
1744374,257622,737,2019-11-22 11:06:42,2019-11-22,絕對不要投白票和投俾民賤聯,2
1743989,281784,748,2019-11-22 10:48:03,2019-11-22,"[size=6][red]白票不了,[offtopic]票投民主派, 建制派不該[/red][/size=6]#kill##kill##kill##kill#",2
1744374,8562,619,2019-11-22 10:29:56,2019-11-22,點都好不投白票不投建制保蝗假獨立剩返自己諗啦,2
1744668,121205,377,2019-11-22 10:22:21,2019-11-22,所以希望大家都努力下，不投建制！不投白票！如果去到今日重係建制羸，我以後都唔上街，因為香港人真係蠢過侵豬，我決定做垃圾！,2
1744711,53675,7,2019-11-22 10:22:01,2019-11-22,係人都知一到選舉前啲分化同帶風向五毛就會出曬嚟 轆過幾個選舉po啲仆街有兩大理據1 民主派出賣港人 一票不投民主派2 唔係要焦土嘅咩 焦土就係投白票我想同大家講 今次選舉我哋目的只有一個 [size=6][red]不求民主派贏，只求建制派輸！[/red][/size=6][red][size=5]大家手上有票唔用 人哋建制派就已經計好曬票 投白票必然唔係焦土而係放生建制派呢一點其實顯然易見 所以三毛同熱狗真係好易分得出 [/size=5][/red]星期日可以話係藍絲最團結嘅一日 所以 我誠心懇請咁多位手足 大家可以同仇敵愾 槍口對外 目標一致咁 先踢走保皇黨 後而整頓內在 多謝各位光復香港 時代革命 五大訴求 缺一不可,0
1743061,40356,1940,2019-11-22 10:21:26,2019-11-22,今次區選係民意既反映 投票人數絕對會多過過去幾屆對面已出哂所有選舉機器 你投白票無人會Care 建制仲會多謝你添:),0
1744746,21279,27,2019-11-22 09:50:57,2019-11-22,有班傻鳩攬炒白票廢票撚你唔拉低班保皇前，所有攬炒都唔會成功，因為人地一上位已經收緊幾萬人工，十幾萬資助喇,0
1744547,4917,21,2019-11-22 08:14:23,2019-11-22,班撚樣真係好煩一到臨近選舉就叫人唔好投、投白票、投對家,2
1743061,271579,1887,2019-11-22 02:13:13,2019-11-22,投白票就係對我嗰區嘅泛民嘅不滿今次運動，年青嗰班泛民做到嘢，應該俾番 credit 佢哋老一輩嗰班左膠投佢哋係累咗香港衰過投建制派就係咁簡單,0
1743061,60376,1799,2019-11-22 00:19:19,2019-11-22,你投個真小人，佢即刻賣港賣到變新疆你投偽君子，佢都仲要睇下國際面色就算只係buy time你都無可能投建制投白票講過n次泛民唔一定要贏，但建制一定要輸,0
1744233,58841,6,2019-11-21 23:22:47,2019-11-21,叫人投白票唔係建制就係熱狗O:-),0
1744233,47834,3,2019-11-21 23:18:35,2019-11-21,白票=建制贏,0
1743989,251265,257,2019-11-21 22:31:06,2019-11-21,你要投本土咪投 我依家係屌鳩熱狗投白票同投建制 你衝出黎柒做乜?,2
1743061,277521,1541,2019-11-21 21:33:31,2019-11-21,尋日係間鋪頭食嘢都聽到有人話想投白票真係心諗dllm 你知唔知而家咩形勢呀xx(,2
1743989,72344,62,2019-11-21 21:30:44,2019-11-21,阿sir 支持你投白票,1
1743721,13281,178,2019-11-21 19:40:54,2019-11-21,支持！拒絕保皇！不投白票！:-[,2
1743512,73971,280,2019-11-21 19:15:10,2019-11-21,推，投白票同送比建制冇分別,0
1743512,29319,279,2019-11-21 19:14:42,2019-11-21,今時今日仲講投白票既人一係共狗，一係未訓醒,2
1743061,316952,1281,2019-11-21 17:37:00,2019-11-21,即使制度內抗爭冇太大成用都唔會投白票照投泛民,2
1743061,1327,1252,2019-11-21 17:21:12,2019-11-21,唔投＝白票＝ＯＮ９,2
1743593,156592,1,2019-11-21 17:18:52,2019-11-21,夢境：尋晚發咗個夢，我夢見自己去咗票站做野，跟住有個選舉主任同我地briefing嘅時候話，如果選選吓見到有著住黑色衫嘅人出現，千祈唔好阻止佢，要由得佢搞事。另外，佢又話會有啲阿伯阿婆投完又投，但係佢地每次都會攞唔同嘅身分證黎投，就算見到都唔可以篤爆佢地。最後，佢又話有人會喺票站出面點人頭，如果估計會輸嘅話，就會有所行動。解決方法：瞓醒之後，我諗咗啲解決方法，就係我地要發表一個絕不影響選舉宣言，每個人喺ig fb都要share，將佢成為我地嘅共識，到時佢就無得屈我地。隱憂：其實個權喺佢度，佢點玩都得，例如佢可以整個俄羅斯式假選舉。不過無論點都好，我地都投咗先，唔好俾啲臥底分化。佢地一時就叫你投白票，一時又叫你罷投，各位自己睇路。大家點睇我個夢？,2
1743512,7441,52,2019-11-21 17:17:40,2019-11-21,其實講真 點會投白票咪只會益左建制,0
1741976,189243,32,2019-11-21 16:54:03,2019-11-21,唔投即係自動送錢比對家，唔理有無用，我就係當報牛，唔撚送錢比建制派洗，吹咩？屌你到時又蛇齋餅粽扮好人，班冚家剷，少得一個得一個！叫人唔投或者投白票好撚鬼！,2
1743512,173334,1,2019-11-21 16:36:47,2019-11-21,"當年鄺仔比人笑逗號哥, 會考又考幾次, 中英文都唔掂, 寫埋D垃圾小說我當年都有份笑9佢, 所以超級區議會我投左白票經過呢次運動, 鄺仔條友仔明顯比其他泛民積極幫手, 同埋會係前線出現我對佢改觀, 如果可以投多次, 我當年會投佢而唔係白票今次區選, 唔可以再浪費, 唔理咩原因, 大家團結, 槍口對外你要諗下, 做D咩先可以幫到呢場運動?投左白票發洩完, 對呢場運動有冇幫助?建制嬴左, 幫唔幫到班手足?可能泛民未必幫到, 但我可以100%講句[size=5][red]""建制嬴左, 香港玩撚完!""[/red][/size=5]",0
1743226,49456,86,2019-11-21 16:33:29,2019-11-21,上面條友邊句有話要焦土要投白票？:o)我好好奇追晒咁多頁都唔睇唔到:o),0
1743496,19552,1,2019-11-21 16:29:21,2019-11-21,投白票/對面對香港人有咩好處先,0
1743061,226956,1119,2019-11-21 16:28:06,2019-11-21,你班契弟想死嘅，就射票落海啦，投白票啦,2
1743061,24036,1097,2019-11-21 16:21:25,2019-11-21,絕不投白票，除非個區全部建制，否則一定要利用自己個票踢走保皇黨#fuck##fuck##fuck##fuck##fire##fire##fire##fire#,2
1743423,84068,10,2019-11-21 15:58:47,2019-11-21,咁多新人出黎比人恐嚇都要出黎選 你投白票廢票親共狗你對唔對得住佢地,2
1743061,221265,1031,2019-11-21 15:57:31,2019-11-21,咩叫攬炒都未知邊個投白票/保皇/唔投邊個=投共,0
1741188,155458,260,2019-11-21 15:41:16,2019-11-21,呢啲風根本就係建制派造出黎嘅，多一張白票，就等於佢地多左半票，其實都係建制票倉嘅一部分,0
1743061,39701,971,2019-11-21 15:40:44,2019-11-21,點都投泛民，就算唔太好都總比保皇黨好#math#dog千祈唔好投白票甚至投保皇黨呀,2
1743092,272422,328,2019-11-21 15:40:30,2019-11-21,一句講撚晒 一票不投建制派寧投泛民 不投白票/廢票對準主要敵人,2
1743092,119897,313,2019-11-21 15:35:45,2019-11-21,投佢老味唔投白票,2
1743271,48039,350,2019-11-21 15:35:42,2019-11-21,都係果句有得投一定要投佢唔比你投係另一回事制度內外都應該盡量爭取多D自己人人權法夠唔係過左就完啦 多一樣野喺手就係多一樣希望大家當日唔好投白票或者唔投,2
1743265,43327,4,2019-11-21 14:55:47,2019-11-21,我係一個老師，我已經決定左一票不投建制派，建制派應為止暴制亂總辭！！有何因由我會有呢個講法呢？總結過去五個月，我一直都有幫學生做心理輔導，希望佢地可以改過自身，甚至為左公義我會去幫手清理黃屍街招，但資源充足，人手充份既建制地區幹部一直乜都無做過甚至縱容破壞社區。作為老師我希望表達既係：你手上一票應該點樣用，其實如果你支持建制又嬲佢止暴制亂失敗，就應該投白票！其實區議會無實權不及立法會重要，甚至可以話係無實際作為，但我地手上一張白票可以比建制知道佢地做得唔夠，今次一定要懲罰建制，要佢地響立法會選舉前繼續努力返！！,1
1743061,172477,792,2019-11-21 14:51:14,2019-11-21,白票表態既作用，咁多年來都係0。助攻完對家，又嘈親共控制議會，根本係自作自受。無錯，選完佢都可能DQ，但都要選呀，你唔選，連挑戰制度機會都無。就算最壞情況，非建制全被DQ。但非建制大勝都係表達真實民意的一種。係咪好想建制大勝，然後話「廣大市民都支持送中，認為暴徒搞亂香港」？,2
1743061,299558,790,2019-11-21 14:50:38,2019-11-21,唔好投白票呀有本土投本土無既 含淚都要投飯民最緊要踢鳩走班保皇建制先,2
1743061,339167,734,2019-11-21 14:37:24,2019-11-21,兩陣對戰，唔投泛民/白票/唔去其實同投建制冇分別,0
1743157,172477,26,2019-11-21 14:35:38,2019-11-21,不投白票！總之要親共派大敗！,2
1743061,221265,685,2019-11-21 14:29:09,2019-11-21,從來冇人會count 咩白票=表態表你老母,2
1743061,13594,681,2019-11-21 14:28:30,2019-11-21,白票=俾建制入=投建制:),0
1743061,41477,674,2019-11-21 14:27:43,2019-11-21,成日話投白票，咁多次台灣選舉，香港既選舉投白票影響左D乜?你講到其中一屆既白票既數目。到2019年仲講白票有影響力，真係返去訓啦,2
1743061,182827,591,2019-11-21 14:18:18,2019-11-21,:):):)星期日區選黃洋達就同689夾擊蘋果又有人呼籲投白票#:)#dog#:)#dog#:)#dog大家心照不宣啦,0
1743061,76368,510,2019-11-21 14:08:13,2019-11-21,呢個時候重投白票個D係唔係on9?????????? 你同支持建制有乜分別？係唔係泛民/素人輸你覺得會距離光復香港近一步？,2
1743061,272422,453,2019-11-21 14:02:31,2019-11-21,一句講撚晒：一票不投建制派寧投范民 不投白票/棄票 喱個時候仲分化？認清主要敵人 #kill#pig,2
1743061,232295,446,2019-11-21 14:01:42,2019-11-21,人地鍾意投白票/廢票有咩問題秉承攬炒精神咋喎[sosad]點解一定係3毛熱狗,1
1742964,235501,94,2019-11-21 13:56:12,2019-11-21,之前已經衰過仲係到玩白票焦土投保皇，一係風向撚一係未訓醒。,2
1743091,144024,7,2019-11-21 13:56:01,2019-11-21,呢個係區選，唔係立法會選舉，有某啲區贏同輸講緊係百幾、二百票，當你今次每區多5～600百票落泛民度，搬10架大巴都夠數啦。唔好睇少建制動員力，佢地有鐵票、有種嘅票、資源又夠（地區工作上真係好泛民好多）。仲要白票撚、分化撚同真係受影響嗰班懶中立票助攻，個區選真係未必會大贏。我地要做嘅係，有票一定要投之餘，夾埋身邊班friend去投。投票率高，贏嘅機會就越大。記得當日仲要幫手捉掌心雷。,0
1743061,103921,363,2019-11-21 13:54:57,2019-11-21,即係你原意想點？投白票 or 不投票？,0
1743061,191255,280,2019-11-21 13:45:47,2019-11-21,我就唔會投白票冇素人就投返白鴿但係真係要屌下白鴿同佢哋老闆蘋果成日話人哋五毛出post分化你哋咪一撚樣我唔覺得你哋D打手少過5毛成日叫人停手，走喇，會影嚮區選5毛係衰9格但係你哋嘅手法仲衰9過5毛,2
1743147,134993,1,2019-11-21 13:39:39,2019-11-21,[member][size=6][b][orange]不要投白票[/orange][/b][/size=6][/member],2
1743061,307637,214,2019-11-21 13:39:24,2019-11-21,香港人到而家都未醒都仲喺度分化互屌大敵當前 好[b][size=5][red]應該一心一意投畀泛民唔好做埋啲戇鳩嘢 咩投白票撕爛張票 集中票源[/red][/size=5][/b]又話咩自己嗰區冇靚女 ，又要投返啲廢老泛民， 你係咪傻㗎，而家叫你為自己將來投票呀， 你估叫你揀老婆咩。,2
1743061,158889,184,2019-11-21 13:37:00,2019-11-21,泛民固然垃圾 但你投白票同建制 咁你真係垃圾不如,2
1743118,173334,18,2019-11-21 13:33:17,2019-11-21,手足人命唔可以白白犧牲 投白票都幫唔到d咩只可以博一博 泛民班撚樣生生性性幫下手,2
1743061,221343,73,2019-11-21 13:26:50,2019-11-21,"投邊個都好,就係唔投白票,唔投保皇狗,講完",2
1742953,64810,145,2019-11-21 13:02:39,2019-11-21,[size=6]連英雄既名都唔知 咁佢地咪變真正condom囉屌 無佢地無人權法[/size=6] 叫人投白票/唔投泛民有冇咁撚明顯呀,0
1742964,267172,33,2019-11-21 13:02:01,2019-11-21,區選諗住投白票/廢票嘅人不妨睇睇https://lih.kg/1743062- 分享自 LIHKG 討論區,2
1743074,267172,4,2019-11-21 13:01:46,2019-11-21,區選諗住投白票/廢票嘅人不妨睇睇https://lih.kg/1743062- 分享自 LIHKG 討論區,2
1742766,12265,546,2019-11-21 12:14:24,2019-11-21,投白票都講得出仲唔撚係風向撚[sosad][sosad]即係比對家入都唔比半個自己入，真係搞撚笑,2
1741890,22888,660,2019-11-21 11:44:54,2019-11-21,緊係啦 多左咁多傻鳩投白票 建制又贏#hehe#dog#haha#dog,2
1742766,22888,443,2019-11-21 11:43:09,2019-11-21,投白票就等於投左半票比建制,0
1742859,201027,15,2019-11-21 11:40:05,2019-11-21,邊撚個仆街提出白票論#kill#pig？難得今年冇人自動當選，要建制班含家鏟輸到甩褲未來四年又有得食蛇齋餅粽#play#pig,2
1742088,270308,39,2019-11-21 09:31:05,2019-11-21,血債票償未必令你反感，但呢幾日不斷有媒體矮化同貶低區議會對運動既影響從而叫人無謂去投/投白票就好有問題,2
1742283,17232,5,2019-11-21 01:18:23,2019-11-21,這個制度本身就崩壞了！根本就沒有候選人可選！泛民A隊泛民B隊，我寧願投白票！,1
1741890,38523,449,2019-11-21 00:57:00,2019-11-21,你估佢真係因為冇人說服佢先唔投咩#haha#dog白票呢招上屈選舉保皇狗打手已經用過口吻同佢一撚樣拿我唔係話你保皇狗打手啊p牌仔,0
1740790,63045,143,2019-11-20 14:46:14,2019-11-20,靜啦五毛，唔投泛民都唔會投保皇狗/白票，慳啲啦屌你老母https://lih.kg/1739555- 分享自 LIHKG 討論區好多五毛xx(,2
1739970,38523,26,2019-11-20 13:39:25,2019-11-20,又想用番上次選舉個招今時今日既結果就係呢班白票撚搞成咁仲當香港人傻會再中計？,2
1739970,83989,25,2019-11-20 13:38:01,2019-11-20,投白票戇鳩,2
1740790,103212,10,2019-11-20 13:18:45,2019-11-20,呢個時候叫人投白票　屌你老母,2
1739970,32147,24,2019-11-20 12:52:48,2019-11-20,今朝見到都呆左 呢個時勢叫人投白票,2
1737061,291656,1,2019-11-19 08:51:28,2019-11-19,[size=4][blue]1. Focus係五大訴求[/blue][/size=4]唔好俾藉口人話你變左質，[size=5][red]勿忘初心[/red][/size=5]，向目標邁進。但手法一定要變，失去大量前線之後，大家清楚唔可以亂黎，或者俾五毛帶風向。[size=4][blue]2. Be water[/blue][/size=4]唔好再陣地啦，[size=5][red]記住be water[/red][/size=5]，被狗拉你係會[size=5][green]被自殺[/green][/size=5]。Be water係原則，不解釋，請[size=5][red]嚴格遵守、落實執行[/red][/size=5]。[size=4][blue]3. 一至五朝早塞鐵一定要做，weekend購物日[/blue][/size=4][size=5][red]最有效率，低成本[/red][/size=5]，和理非都做到。係黎緊運動嘅[size=5][red]核心項目[/red][/size=5]。你叫[size=5][green]勇武衝，俾人拉，犯法風險高，唔係可持續嘅手法[/green][/size=5]。[size=5][red]經濟制裁風險係0[/red][/size=5]，被捕可能性極低，[size=5][red]藍絲政府黑警完全吹你唔脹[/red][/size=5]。你估你係港鐵暈低，可以令幾多和理非被罷工？另外都要保黃店。非常時期必定要確保黃店捱過，之後先有可能推行黃色經濟圈。[size=4][blue]4. 不推文回覆，直接唔回覆[/blue][/size=4]屌左好多次。半夜可以有濕尻post百幾二百正評。[size=5][red]呢度二百人起碼9成係五毛/mon po狗[/red][/size=5]，[size=4][red]加1成白痴連登仔[/red][/size=4]先做得到。唔該你地[size=5][red]咪回[/red][/size=5](包括P牌仔)，因為個post會上熱門，[size=5][red]最低限度用不推文[/red][/size=5]。有時見到你屌佢，但又唔block，又冇不推文，我甚至懷疑你係鬼，幫手推。有時忍下口，幫到場運動。[size=4][blue]5. 阻嚇力[/blue][/size=4][size=6][red](不建議，千祈唔好，成本太高，香港人不犯法不被捕)[/red][/size=6]最有阻嚇力一定係殺休班狗[size=5][size=6][red](千祈唔好)[/red][/size=6][/size=5]，但咁樣係犯法。加上你冇足夠人，冇計劃周詳(例如backup planS、邊個割頸放血、邊幾個㩒狗係地，等等)，亦冇足夠知識，邊度係關節弱點，邊度要害，一定唔成功。所以本人係[size=6][red]不鼓勵，大家、亦都不支持殺狗[/red][/size=6]。[size=4][blue]6. 區選[/blue][/size=4][size=5][red]唔投白票建制[/red][/size=5]，選到坐係區議會嘅，我唔要係建制或隱形建制。唔好俾五毛帶泛民無能/人血饅頭風。泛民做野係慢係廢，但你一定要俾佢入到議會，有幾多入幾多。佔大多數，佢地先發揮到[size=5][green]真正效用[/green][/size=5]。策略講完。屌哂你地老母。一個星期以來，我每日都叫人唔好守陣地，要be water。俾你地係咁屌，真係on9。中大冇事唔係因為前線勁，而係政府入面多中大人咋，紅磚直接收皮啦。成班以為好打得，人地拎住槍，隨時掃射都得，正面衝擊仲係要back up有back up，要子彈有子彈，唔好咁撚天真啦。五毛港共一早有劇本，包圍理工一網打盡，再引埋其他手足過去。仲有人要手足去守陣地，五毛固然吹風叫你留低，你地就諗都唔諗叫手足留，完全忘記be water，話一定打得贏。好野呀屌你老母，你害死唔止理大入面手足，而且和理非同外面營救嘅手足都係你地害死。呢幾日起碼幾十人會被自殺，幾百人坐十年，佢地真係要多謝你。仲有，救人黃金時間已經過左，依加係會得不償失，進退兩難。你點撚樣賠返條命俾人呀屌你老母臭閪？今次血的教訓，希望你哋快啲醒撚返。,2
1736920,70357,22,2019-11-19 07:41:35,2019-11-19,諗番射落海論放落藍絲度，發覺都幾on9“哇老鼠曾救暴徒，寧願投白票都唔投民建聯”,0
1736749,35456,10,2019-11-19 03:50:39,2019-11-19,泛民都幫唔落諗住投白票#stop#dog,1
1733376,177838,7,2019-11-18 13:55:28,2019-11-18,做得幾差都唔投白票同民健聯。。。。叫人投白票個d 唔係個腦有問題就係眼光有問題,2
1727393,188282,174,2019-11-17 16:11:08,2019-11-17,咁我可以答你而家就係要由區選一路贏上去，所有野係一環扣一環。贏區選，贏立會。有立會控制權可以做好多野。果d咩中共會先dq晒民主派候選人嘅係廢話，係中共呃人放棄投票嘅大話嚟。有普選，7百萬票白票都係大殺傷力武器。,0
1728697,268537,6,2019-11-17 11:55:18,2019-11-17,2016投白票令立法會建制過半之後香港有冇攬炒?_?香港人自炒左就有,0
1726325,173849,6,2019-11-16 14:20:06,2019-11-16,［區選分化藍絲］連儂開花：止暴制亂大失敗，白票建制候選人洩憤https://lih.kg/1726294- 分享自 LIHKG 討論區,1
